gene1,gene2,label
RXFP3,ZNF286A,0
SAFB,SERPINB12,0
SAP30,SERPINB12,0
SCAMP2,SERPINB12,0
SCAMP3,TSSK1B,0
SCRN2,SLC36A3,0
SCRN3,TKTL2,0
SEC24A,SPEM1,0
SEC24A,TRPC7,0
SEPT8,SERPINA7,0
SERINC1,TKTL2,0
SERPINA7,SLC4A3,0
SERPINA7,SRSF4,0
SERPINA7,STAM2,0
SERPINA7,TOB1,0
SERPINA7,TRIM24,0
SERPINA7,TRIM33,0
SERPINA7,TYK2,0
SERPINA7,USP20,0
SERPINA7,USP28,0
SERPINA7,YIPF2,0
SERPINA7,ZNF169,0
SERPINA7,ZNF419,0
SERPINB12,SLC41A3,0
SERPINB12,SOCS4,0
SERPINB12,TOR1B,0
SERPINB12,UGGT2,0
SERPINB12,ZSCAN29,0
SESN1,TKTL2,0
SESN2,TSSK1B,0
SFXN2,TSSK1B,0
SGTA,SGTB,0
SIKE1,SPEM1,0
SLC13A1,SMARCD2,0
SLC13A1,STK38L,0
SLC13A1,STX12,0
SLC13A1,TMEM14A,0
SLC13A1,TMEM170B,0
SLC13A1,TRIM34,0
SLC13A1,TSPAN17,0
SLC13A1,UBTD2,0
SLC13A1,ZNF354B,0
SLC13A1,ZNF747,0
SLC25A24,TPH2,0
SLC25A25,TKTL2,0
SLC25A33,SLC25A36,0
SLC25A33,TSSK1B,0
SLC25A36,SPEM1,0
SLC36A1,SLC36A4,0
SLC36A3,TMED4,0
SLC36A3,TMED9,0
SLC36A3,TMEM87A,0
SLC36A3,TRIM24,0
SLC36A3,TRIM33,0
SLC36A3,UBALD2,0
SLC36A3,UBP1,0
SLC36A3,UBR1,0
SLC36A3,UNK,0
SLC36A3,USP4,0
SLC36A4,TRPC7,0
SLC41A2,TPH2,0
SLC4A2,UBQLN3,0
SMAD1,SMAD2,0
SMAD1,TPH2,0
SMAP1,SMAP2,0
SMAP2,SPEM1,0
SMARCA4,TSSK1B,0
SMURF1,SMURF2,0
SMURF1,UBQLN3,0
SNTA1,TKTL2,0
SNX1,SNX2,0
SOCS4,SOCS5,0
SPAG9,TPH2,0
SPEM1,SPOP,0
SPEM1,TMEM170B,0
SPEM1,TSPYL1,0
SPEM1,TSPYL4,0
SPEM1,TYK2,0
SPEM1,UBR2,0
SPEM1,ZNF324B,0
SPEM1,ZNF558,0
SRSF4,SRSF5,0
STAM,UBQLN3,0
STK35,TSSK1B,0
STK38,STK38L,0
STK38,TRPC7,0
STX10,TKTL2,0
STX6,TRPC7,0
SUCLA2,SUCLG2,0
TBC1D15,TPH2,0
TCF12,TCF3,0
THOP1,TPH2,0
TKTL2,TNKS,0
TKTL2,TOM1L2,0
TKTL2,VDAC3,0
TKTL2,ZNF286A,0
TKTL2,ZNF552,0
TKTL2,ZNF555,0
TMED1,TMED5,0
TMED1,TRPC7,0
TMEM170A,TMEM170B,0
TMEM39A,TPH2,0
TMEM50A,TMEM50B,0
TMEM63A,TMEM63B,0
TMEM87A,TMEM87B,0
TPH2,UBAP2,0
TPH2,ZDHHC5,0
TPH2,ZKSCAN1,0
TPM3,TPM4,0
TRAK1,TRAK2,0
TRAK1,UBQLN3,0
TRPC7,UBR1,0
TSSK1B,UBE2V1,0
TSSK1B,UBTD1,0
TSSK1B,ULK1,0
TSSK1B,USP12,0
TSSK1B,YIPF1,0
TSSK1B,ZSCAN21,0
UBQLN3,UCK1,0
UBQLN3,UGGT2,0
UBQLN3,UNC119B,0
UBQLN3,WDFY1,0
UBQLN3,YIF1B,0
UBQLN3,ZFAND2A,0
UBQLN3,ZKSCAN4,0
UBQLN3,ZMIZ2,0
UBQLN3,ZNF419,0
UBR1,UBR2,0
USP25,USP28,0
YIPF1,YIPF2,0
ZDHHC3,ZDHHC7,0
ZKSCAN1,ZKSCAN8,0
ZNF136,ZNF627,0
ZNF26,ZNF268,0
ZNF354A,ZNF354B,0
ZNF557,ZNF558,0
ZNF561,ZNF562,0
ZNF619,ZNF620,0
ZNF747,ZNF764,0
