gene1,gene2
AICDA,APOBEC3G
AICDA,APOBEC3H
AIM2,IFI16
AIM2,MNDA
AIM2,PYHIN1
AIMP1,YARS1
AIP,AIPL1
AIPL1,AIP
AK1,AK5
AK1,CMPK1
AK3,AK4
AK4,AK3
AK5,AK1
AK5,CMPK1
AKAP13,ARHGEF1
AKAP13,ARHGEF18
AKAP13,ARHGEF2
AKAP13,ARHGEF28
AKAP13,NET1
AKAP3,AKAP4
AKAP4,AKAP3
AKAP8,AKAP8L
AKAP8L,AKAP8
AKAP9,PCNT
AKR1A1,AKR1B1
AKR1A1,AKR1B10
AKR1A1,AKR1C1
AKR1A1,AKR1C2
AKR1A1,AKR1C3
AKR1A1,AKR1C4
AKR1A1,AKR1D1
AKR1B1,AKR1A1
AKR1B1,AKR1B10
AKR1B1,AKR1C1
AKR1B1,AKR1C2
AKR1B1,AKR1C3
AKR1B1,AKR1C4
AKR1B1,AKR1D1
AKR1B10,AKR1A1
AKR1B10,AKR1B1
AKR1B10,AKR1C1
AKR1B10,AKR1C2
AKR1B10,AKR1C3
AKR1B10,AKR1C4
AKR1B10,AKR1D1
AKR1C1,AKR1A1
AKR1C1,AKR1B1
AKR1C1,AKR1B10
AKR1C1,AKR1C2
AKR1C1,AKR1C3
AKR1C1,AKR1C4
AKR1C1,AKR1D1
AKR1C2,AKR1A1
AKR1C2,AKR1B1
AKR1C2,AKR1B10
AKR1C2,AKR1C1
AKR1C2,AKR1C3
AKR1C2,AKR1C4
AKR1C2,AKR1D1
AKR1C3,AKR1A1
AKR1C3,AKR1B1
AKR1C3,AKR1B10
AKR1C3,AKR1C1
AKR1C3,AKR1C2
AKR1C3,AKR1C4
AKR1C3,AKR1D1
AKR1C4,AKR1A1
AKR1C4,AKR1B1
AKR1C4,AKR1B10
AKR1C4,AKR1C1
AKR1C4,AKR1C2
AKR1C4,AKR1C3
AKR1C4,AKR1D1
AKR1D1,AKR1A1
AKR1D1,AKR1B1
AKR1D1,AKR1B10
AKR1D1,AKR1C1
AKR1D1,AKR1C2
AKR1D1,AKR1C3
AKR1D1,AKR1C4
AKR7A2,AKR7A3
AKR7A2,KCNAB1
AKR7A2,KCNAB2
AKR7A2,KCNAB3
AKR7A3,AKR7A2
AKR7A3,KCNAB1
AKR7A3,KCNAB2
AKR7A3,KCNAB3
AKT1,AKT2
AKT1,AKT3
AKT1,RPS6KA1
AKT1,RPS6KA2
AKT1,RPS6KA3
AKT1,RPS6KA4
AKT1,RPS6KA5
AKT1,RPS6KA6
AKT1,RPS6KB1
AKT1,RPS6KB2
AKT1,SGK1
AKT1,SGK2
AKT1,SGK3
AKT2,AKT1
AKT2,AKT3
AKT2,RPS6KA1
AKT2,RPS6KA2
AKT2,RPS6KA3
AKT2,RPS6KA4
AKT2,RPS6KA5
AKT2,RPS6KA6
AKT2,RPS6KB1
AKT2,RPS6KB2
AKT2,SGK1
AKT2,SGK2
AKT2,SGK3
AKT3,AKT1
AKT3,AKT2
AKT3,RPS6KA1
AKT3,RPS6KA2
AKT3,RPS6KA3
AKT3,RPS6KA4
AKT3,RPS6KA5
AKT3,RPS6KA6
AKT3,RPS6KB1
AKT3,RPS6KB2
AKT3,SGK1
AKT3,SGK2
AKT3,SGK3
ALAS1,ALAS2
ALAS1,GCAT
ALAS2,ALAS1
ALAS2,GCAT
ALB,AFM
ALB,AFP
ALB,GC
ALDH1A1,ALDH1A2
ALDH1A1,ALDH1A3
ALDH1A1,ALDH1B1
ALDH1A1,ALDH1L1
ALDH1A1,ALDH2
ALDH1A1,ALDH7A1
ALDH1A2,ALDH1A1
ALDH1A2,ALDH1A3
ALDH1A2,ALDH1B1
ALDH1A2,ALDH1L1
ALDH1A2,ALDH2
ALDH1A2,ALDH7A1
ALDH1A3,ALDH1A1
ALDH1A3,ALDH1A2
ALDH1A3,ALDH1B1
ALDH1A3,ALDH1L1
ALDH1A3,ALDH2
ALDH1A3,ALDH7A1
ALDH1B1,ALDH1A1
ALDH1B1,ALDH1A2
ALDH1B1,ALDH1A3
ALDH1B1,ALDH1L1
ALDH1B1,ALDH2
ALDH1B1,ALDH7A1
ALDH1L1,ALDH1A1
ALDH1L1,ALDH1A2
ALDH1L1,ALDH1A3
ALDH1L1,ALDH1B1
ALDH1L1,ALDH2
ALDH1L1,ALDH7A1
ALDH2,ALDH1A1
ALDH2,ALDH1A2
ALDH2,ALDH1A3
ALDH2,ALDH1B1
ALDH2,ALDH1L1
ALDH2,ALDH7A1
ALDH3A1,ALDH3A2
ALDH3A1,ALDH3B1
ALDH3A1,ALDH3B2
ALDH3A2,ALDH3A1
ALDH3A2,ALDH3B1
ALDH3A2,ALDH3B2
ALDH3B1,ALDH3A1
ALDH3B1,ALDH3A2
ALDH3B1,ALDH3B2
ALDH3B2,ALDH3A1
ALDH3B2,ALDH3A2
ALDH3B2,ALDH3B1
ALDH6A1,ALDH8A1
ALDH6A1,ALDH9A1
ALDH7A1,ALDH1A1
ALDH7A1,ALDH1A2
ALDH7A1,ALDH1A3
ALDH7A1,ALDH1B1
ALDH7A1,ALDH1L1
ALDH7A1,ALDH2
ALDH8A1,ALDH6A1
ALDH8A1,ALDH9A1
ALDH9A1,ALDH6A1
ALDH9A1,ALDH8A1
ALDOA,ALDOB
ALDOA,ALDOC
ALDOB,ALDOA
ALDOB,ALDOC
ALDOC,ALDOA
ALDOC,ALDOB
ALG13,OTUD4
ALK,LTK
ALK,NTRK1
ALK,NTRK3
ALK,ROS1
ALOX12,ALOX12B
ALOX12,ALOX15
ALOX12,ALOX15B
ALOX12,ALOX5
ALOX12,ALOXE3
ALOX12B,ALOX12
ALOX12B,ALOX15
ALOX12B,ALOX15B
ALOX12B,ALOX5
ALOX12B,ALOXE3
ALOX15,ALOX12
ALOX15,ALOX12B
ALOX15,ALOX15B
ALOX15,ALOX5
ALOX15,ALOXE3
ALOX15B,ALOX12
ALOX15B,ALOX12B
ALOX15B,ALOX15
ALOX15B,ALOX5
ALOX15B,ALOXE3
ALOX5,ALOX12
ALOX5,ALOX12B
ALOX5,ALOX15
ALOX5,ALOX15B
ALOX5,ALOXE3
ALOX5AP,MGST2
ALOXE3,ALOX12
ALOXE3,ALOX12B
ALOXE3,ALOX15
ALOXE3,ALOX15B
ALOXE3,ALOX5
ALPG,ALPI
ALPG,ALPL
ALPG,ALPP
ALPI,ALPG
ALPI,ALPL
ALPI,ALPP
ALPL,ALPG
ALPL,ALPI
ALPL,ALPP
ALPP,ALPG
ALPP,ALPI
ALPP,ALPL
ALS2CL,RSPH1
ALX1,ALX3
ALX1,ALX4
ALX1,ARX
ALX1,PHOX2A
ALX1,PHOX2B
ALX1,RAX
ALX3,ALX1
ALX3,ALX4
ALX3,ARX
ALX3,PHOX2A
ALX3,PHOX2B
ALX3,RAX
ALX3,VSX1
ALX4,ALX1
ALX4,ALX3
ALX4,ARX
ALX4,PHOX2A
ALX4,PHOX2B
ALX4,RAX
ALX4,VSX1
AMACR,SUGCT
AMBP,SPINT2
AMBP,SPINT3
AMELX,AMELY
AMELY,AMELX
AMHR2,ACVR1
AMHR2,ACVR1B
AMHR2,ACVR2A
AMHR2,ACVR2B
AMHR2,ACVRL1
AMHR2,BMPR1A
AMHR2,BMPR1B
AMHR2,BMPR2
AMHR2,TGFBR1
AMHR2,TGFBR2
AMIGO2,AMIGO3
AMIGO3,AMIGO2
AMOT,AMOTL2
AMOTL2,AMOT
AMPD1,AMPD2
AMPD1,AMPD3
AMPD2,AMPD1
AMPD2,AMPD3
AMPD3,AMPD1
AMPD3,AMPD2
AMPH,BIN1
AMPH,BIN2
AMT,PDPR
AMT,SARDH
ANG,RNASE1
ANG,RNASE4
ANGEL1,ANGEL2
ANGEL1,CNOT6
ANGEL1,NOCT
ANGEL2,ANGEL1
ANGEL2,CNOT6
ANGEL2,NOCT
ANGPT1,ANGPT2
ANGPT1,ANGPT4
ANGPT1,ANGPTL2
ANGPT1,ANGPTL7
ANGPT1,FGB
ANGPT1,FGG
ANGPT1,FGL1
ANGPT1,FGL2
ANGPT2,ANGPT1
ANGPT2,ANGPT4
ANGPT2,ANGPTL2
ANGPT2,ANGPTL7
ANGPT2,FGB
ANGPT2,FGG
ANGPT2,FGL1
ANGPT2,FGL2
ANGPT4,ANGPT1
ANGPT4,ANGPT2
ANGPT4,ANGPTL2
ANGPT4,ANGPTL7
ANGPT4,FGB
ANGPT4,FGG
ANGPT4,FGL1
ANGPT4,FGL2
ANGPTL2,ANGPT1
ANGPTL2,ANGPT2
ANGPTL2,ANGPT4
ANGPTL2,ANGPTL7
ANGPTL2,FGB
ANGPTL2,FGG
ANGPTL2,FGL1
ANGPTL2,FGL2
ANGPTL3,ANGPTL4
ANGPTL3,FCN1
ANGPTL3,FCN2
ANGPTL3,FCN3
ANGPTL3,FGA
ANGPTL3,MFAP4
ANGPTL3,TNC
ANGPTL3,TNR
ANGPTL4,ANGPTL3
ANGPTL4,FCN1
ANGPTL4,FCN2
ANGPTL4,FCN3
ANGPTL4,FGA
ANGPTL4,MFAP4
ANGPTL4,TNC
ANGPTL4,TNN
ANGPTL4,TNR
ANGPTL4,TNXB
ANGPTL7,ANGPT1
ANGPTL7,ANGPT2
ANGPTL7,ANGPT4
ANGPTL7,ANGPTL2
ANGPTL7,FGB
ANGPTL7,FGG
ANGPTL7,FGL1
ANGPTL7,FGL2
ANK1,ANK2
ANK1,ANK3
ANK1,ANKRD28
ANK1,INVS
ANK1,TNKS
ANK1,TNKS2
ANK2,ANK1
ANK2,ANK3
ANK2,ANKRD28
ANK2,INVS
ANK2,TNKS
ANK2,TNKS2
ANK3,ANK1
ANK3,ANK2
ANK3,ANKRD28
ANK3,INVS
ANK3,TNKS
ANK3,TNKS2
ANKEF1,ANKRA2
ANKEF1,ANKRD1
ANKEF1,ANKRD2
ANKEF1,PSMD10
ANKEF1,RFXANK
ANKHD1,ANKRD17
ANKRA2,ANKEF1
ANKRA2,ANKRD27
ANKRA2,RFXANK
ANKRD1,ANKEF1
ANKRD1,ANKRD2
ANKRD1,ANKRD27
ANKRD1,PSMD10
ANKRD1,RFXANK
ANKRD10,ANKRD37
ANKRD11,ANKRD12
ANKRD12,ANKRD11
ANKRD17,ANKHD1
ANKRD2,ANKEF1
ANKRD2,ANKRD1
ANKRD2,ANKRD27
ANKRD2,PSMD10
ANKRD2,RFXANK
ANKRD26,ANKRD36
ANKRD26,ANKRD7
ANKRD26,CCDC144A
ANKRD27,ANKRA2
ANKRD27,ANKRD1
ANKRD27,ANKRD2
ANKRD27,PSMD10
ANKRD27,RFXANK
ANKRD28,ANK1
ANKRD28,ANK2
ANKRD28,ANK3
ANKRD28,TNKS
ANKRD28,TNKS2
ANKRD36,ANKRD26
ANKRD36,ANKRD7
ANKRD37,ANKRD10
ANKRD40,ANKRD40CL
ANKRD40CL,ANKRD40
ANKRD46,ASB8
ANKRD7,ANKRD26
ANKRD7,ANKRD36
ANKS1A,ANKS1B
ANKS1A,CASKIN2
ANKS1B,ANKS1A
ANO1,ANO10
ANO1,ANO2
ANO1,ANO3
ANO10,ANO1
ANO10,ANO2
ANO10,ANO3
ANO2,ANO1
ANO2,ANO10
ANO2,ANO3
ANO3,ANO1
ANO3,ANO10
ANO3,ANO2
ANP32A,ANP32B
ANP32A,ANP32E
ANP32B,ANP32A
ANP32B,ANP32E
ANP32E,ANP32A
ANP32E,ANP32B
ANPEP,ENPEP
ANPEP,ERAP1
ANPEP,ERAP2
ANPEP,LNPEP
ANPEP,NPEPPS
ANPEP,TRHDE
ANXA1,ANXA11
ANXA1,ANXA13
ANXA1,ANXA2
ANXA1,ANXA3
ANXA1,ANXA4
ANXA1,ANXA5
ANXA1,ANXA6
ANXA1,ANXA7
ANXA10,ANXA9
ANXA11,ANXA1
ANXA11,ANXA13
ANXA11,ANXA2
ANXA11,ANXA3
ANXA11,ANXA4
ANXA11,ANXA5
ANXA11,ANXA6
ANXA11,ANXA7
ANXA13,ANXA1
ANXA13,ANXA11
ANXA13,ANXA2
ANXA13,ANXA3
ANXA13,ANXA4
ANXA13,ANXA5
ANXA13,ANXA6
ANXA13,ANXA7
ANXA2,ANXA1
ANXA2,ANXA11
ANXA2,ANXA13
ANXA2,ANXA3
ANXA2,ANXA4
ANXA2,ANXA5
ANXA2,ANXA6
ANXA2,ANXA7
ANXA3,ANXA1
ANXA3,ANXA11
ANXA3,ANXA13
ANXA3,ANXA2
ANXA3,ANXA4
ANXA3,ANXA5
ANXA3,ANXA6
ANXA3,ANXA7
ANXA4,ANXA1
ANXA4,ANXA11
ANXA4,ANXA13
ANXA4,ANXA2
ANXA4,ANXA3
ANXA4,ANXA5
ANXA4,ANXA6
ANXA4,ANXA7
ANXA5,ANXA1
ANXA5,ANXA11
ANXA5,ANXA13
ANXA5,ANXA2
ANXA5,ANXA3
ANXA5,ANXA4
ANXA5,ANXA6
ANXA5,ANXA7
ANXA6,ANXA1
ANXA6,ANXA11
ANXA6,ANXA13
ANXA6,ANXA2
ANXA6,ANXA3
ANXA6,ANXA4
ANXA6,ANXA5
ANXA6,ANXA7
ANXA7,ANXA1
ANXA7,ANXA11
ANXA7,ANXA13
ANXA7,ANXA2
ANXA7,ANXA3
ANXA7,ANXA4
ANXA7,ANXA5
ANXA7,ANXA6
ANXA9,ANXA10
AOC1,AOC2
AOC1,AOC3
AOC2,AOC1
AOC2,AOC3
AOC3,AOC1
AOC3,AOC2
AOPEP,LTA4H
AOPEP,RNPEP
AOPEP,RNPEPL1
AOX1,XDH
AP1B1,AP2B1
AP1G1,AP1G2
AP1G1,AP4E1
AP1G2,AP1G1
AP1G2,AP4E1
AP1M2,AP2M1
AP1M2,AP3M2
AP1M2,AP4M1
AP1S1,AP1S2
AP1S1,AP2S1
AP1S1,AP4S1
AP1S2,AP1S1
AP1S2,AP2S1
AP1S2,AP4S1
AP2A1,AP2A2
AP2A2,AP2A1
AP2B1,AP1B1
AP2M1,AP1M2
AP2M1,AP3M2
AP2M1,AP4M1
AP2S1,AP1S1
AP2S1,AP1S2
AP2S1,AP4S1
AP3B1,AP3B2
AP3B2,AP3B1
AP3M2,AP1M2
AP3M2,AP2M1
AP3M2,AP4M1
AP3S1,AP3S2
AP3S2,AP3S1
AP4E1,AP1G1
AP4E1,AP1G2
AP4M1,AP1M2
AP4M1,AP2M1
AP4M1,AP3M2
AP4S1,AP1S1
AP4S1,AP1S2
AP4S1,AP2S1
APAF1,NLE1
APAF1,PAFAH1B1
APAF1,SNRNP40
APBA1,APBA2
APBA1,APBA3
APBA2,APBA1
APBA2,APBA3
APBA3,APBA1
APBA3,APBA2
APBB1,APBB2
APBB1,APBB3
APBB1IP,GRB10
APBB1IP,GRB14
APBB1IP,GRB7
APBB2,APBB1
APBB2,APBB3
APBB3,APBB1
APBB3,APBB2
APC,APC2
APC2,APC
APCS,CRP
APCS,NPTX1
APCS,NPTX2
APCS,NPTXR
APCS,PTX3
APEX1,APEX2
APEX2,APEX1
APH1A,APH1B
APH1B,APH1A
APLNR,ACKR3
APLNR,AGTR1
APLNR,AGTR2
APLNR,BDKRB1
APLNR,BDKRB2
APLNR,GPR15
APLNR,GPR182
APLNR,GPR25
APLNR,RXFP3
APLNR,RXFP4
APLP1,APLP2
APLP1,APP
APLP2,APLP1
APLP2,APP
APOA1,APOA4
APOA1,APOA5
APOA4,APOA1
APOA4,APOA5
APOA5,APOA1
APOA5,APOA4
APOBEC1,AICDA
APOBEC1,APOBEC3A
APOBEC1,APOBEC3B
APOBEC1,APOBEC3C
APOBEC1,APOBEC3F
APOBEC1,APOBEC3G
APOBEC1,APOBEC3H
APOBEC2,AICDA
APOBEC2,APOBEC3A
APOBEC2,APOBEC3B
APOBEC2,APOBEC3C
APOBEC2,APOBEC3F
APOBEC2,APOBEC3G
APOBEC2,APOBEC3H
APOBEC3A,AICDA
APOBEC3A,APOBEC1
APOBEC3A,APOBEC2
APOBEC3A,APOBEC3B
APOBEC3A,APOBEC3C
APOBEC3A,APOBEC3F
APOBEC3A,APOBEC3G
APOBEC3A,APOBEC3H
APOBEC3B,AICDA
APOBEC3B,APOBEC1
APOBEC3B,APOBEC2
APOBEC3B,APOBEC3A
APOBEC3B,APOBEC3C
APOBEC3B,APOBEC3F
APOBEC3B,APOBEC3G
APOBEC3B,APOBEC3H
APOBEC3C,AICDA
APOBEC3C,APOBEC1
APOBEC3C,APOBEC2
APOBEC3C,APOBEC3A
APOBEC3C,APOBEC3B
APOBEC3C,APOBEC3F
APOBEC3C,APOBEC3G
APOBEC3C,APOBEC3H
APOBEC3F,AICDA
APOBEC3F,APOBEC1
APOBEC3F,APOBEC2
APOBEC3F,APOBEC3A
APOBEC3F,APOBEC3B
APOBEC3F,APOBEC3C
APOBEC3F,APOBEC3G
APOBEC3F,APOBEC3H
APOBEC3G,AICDA
APOBEC3G,APOBEC1
APOBEC3G,APOBEC2
APOBEC3G,APOBEC3A
APOBEC3G,APOBEC3B
APOBEC3G,APOBEC3C
APOBEC3G,APOBEC3F
APOBEC3G,APOBEC3H
APOBEC3H,AICDA
APOBEC3H,APOBEC1
APOBEC3H,APOBEC2
APOBEC3H,APOBEC3A
APOBEC3H,APOBEC3B
APOBEC3H,APOBEC3C
APOBEC3H,APOBEC3F
APOBEC3H,APOBEC3G
APOH,C4BPA
APOH,CD46
APOH,CD55
APOH,CFH
APOH,CFHR5
APOH,F13B
APOH,SELP
APOL1,APOL2
APOL1,APOL3
APOL1,APOL5
APOL1,APOL6
APOL2,APOL1
APOL2,APOL3
APOL2,APOL5
APOL2,APOL6
APOL3,APOL1
APOL3,APOL2
APOL3,APOL5
APOL3,APOL6
APOL5,APOL1
APOL5,APOL2
APOL5,APOL3
APOL5,APOL6
APOL6,APOL1
APOL6,APOL2
APOL6,APOL3
APOL6,APOL5
APOO,APOOL
APOOL,APOO
APP,APLP1
APP,APLP2
APPL1,APPL2
APPL2,APPL1
APTX,PNKP
AQP1,AQP2
AQP1,AQP4
AQP1,AQP5
AQP1,AQP6
AQP1,AQP8
AQP1,MIP
AQP2,AQP1
AQP2,AQP4
AQP2,AQP5
AQP2,AQP6
AQP2,AQP8
AQP2,MIP
AQP3,AQP7
AQP3,AQP9
AQP4,AQP1
AQP4,AQP2
AQP4,AQP5
AQP4,AQP6
AQP4,AQP8
AQP4,MIP
AQP5,AQP1
AQP5,AQP2
AQP5,AQP4
AQP5,AQP6
AQP5,AQP8
AQP5,MIP
AQP6,AQP1
AQP6,AQP2
AQP6,AQP4
AQP6,AQP5
AQP6,AQP8
AQP6,MIP
AQP7,AQP3
AQP7,AQP9
AQP8,AQP1
AQP8,AQP2
AQP8,AQP4
AQP8,AQP5
AQP8,AQP6
AQP8,MIP
AQP9,AQP3
AQP9,AQP7
AR,ESR1
AR,ESR2
AR,ESRRA
AR,ESRRB
AR,ESRRG
AR,NR3C1
AR,NR3C2
AR,PGR
ARAF,BRAF
ARAF,KSR1
ARAF,KSR2
ARAF,MAP3K10
ARAF,RAF1
ARAP1,ARAP2
ARAP1,ARAP3
ARAP2,ARAP1
ARAP2,ARAP3
ARAP3,ARAP1
ARAP3,ARAP2
AREG,HBEGF
AREL1,HUWE1
ARF1,ARF3
ARF1,ARF4
ARF1,ARF5
ARF1,ARF6
ARF1,ARL15
ARF1,ARL2
ARF1,ARL3
ARF1,ARL8B
ARF1,TRIM23
ARF3,ARF1
ARF3,ARF4
ARF3,ARF5
ARF3,ARF6
ARF3,ARL15
ARF3,ARL2
ARF3,ARL3
ARF3,ARL8B
ARF3,TRIM23
ARF4,ARF1
ARF4,ARF3
ARF4,ARF5
ARF4,ARF6
ARF4,ARL15
ARF4,ARL2
ARF4,ARL3
ARF4,ARL8B
ARF4,TRIM23
ARF5,ARF1
ARF5,ARF3
ARF5,ARF4
ARF5,ARF6
ARF5,ARL15
ARF5,ARL2
ARF5,ARL3
ARF5,ARL8B
ARF5,TRIM23
ARF6,ARF1
ARF6,ARF3
ARF6,ARF4
ARF6,ARF5
ARF6,ARL15
ARF6,ARL2
ARF6,ARL3
ARF6,ARL8B
ARF6,TRIM23
ARFGAP2,ARFGAP3
ARFGAP3,ARFGAP2
ARFGEF1,ARFGEF2
ARFGEF1,CYTH1
ARFGEF1,CYTH2
ARFGEF1,CYTH3
ARFGEF1,CYTH4
ARFGEF2,ARFGEF1
ARFGEF2,CYTH1
ARFGEF2,CYTH2
ARFGEF2,CYTH3
ARFGEF2,CYTH4
ARFIP1,ARFIP2
ARFIP2,ARFIP1
ARG1,AGMAT
ARG1,ARG2
ARG2,AGMAT
ARG2,ARG1
ARHGAP1,ARHGAP4
ARHGAP10,ARHGAP26
ARHGAP10,OPHN1
ARHGAP12,ARHGAP15
ARHGAP12,ARHGAP35
ARHGAP12,ARHGAP9
ARHGAP15,ARHGAP12
ARHGAP15,ARHGAP35
ARHGAP15,ARHGAP5
ARHGAP15,ARHGAP9
ARHGAP17,ARHGAP44
ARHGAP17,SH3BP1
ARHGAP22,ARHGAP24
ARHGAP22,ARHGAP25
ARHGAP24,ARHGAP22
ARHGAP24,ARHGAP25
ARHGAP25,ARHGAP22
ARHGAP25,ARHGAP24
ARHGAP26,ARHGAP10
ARHGAP26,OPHN1
ARHGAP28,DLC1
ARHGAP29,ARHGAP45
ARHGAP29,CHN1
ARHGAP29,CHN2
ARHGAP29,GMIP
ARHGAP29,RACGAP1
ARHGAP32,ARHGAP33
ARHGAP32,RALBP1
ARHGAP33,ARHGAP32
ARHGAP35,ARHGAP12
ARHGAP35,ARHGAP15
ARHGAP35,ARHGAP5
ARHGAP4,ARHGAP1
ARHGAP4,SRGAP2
ARHGAP4,SRGAP3
ARHGAP44,ARHGAP17
ARHGAP44,SH3BP1
ARHGAP45,ARHGAP29
ARHGAP45,CHN1
ARHGAP45,CHN2
ARHGAP45,GMIP
ARHGAP5,ARHGAP15
ARHGAP5,ARHGAP35
ARHGAP9,ARHGAP12
ARHGAP9,ARHGAP15
ARHGDIA,ARHGDIB
ARHGDIA,ARHGDIG
ARHGDIB,ARHGDIA
ARHGDIB,ARHGDIG
ARHGDIG,ARHGDIA
ARHGDIG,ARHGDIB
ARHGEF1,AKAP13
ARHGEF1,ARHGEF11
ARHGEF1,ARHGEF12
ARHGEF10,ARHGEF10L
ARHGEF10,ARHGEF17
ARHGEF10L,ARHGEF10
ARHGEF10L,ARHGEF17
ARHGEF11,ARHGEF1
ARHGEF11,ARHGEF12
ARHGEF11,NET1
ARHGEF12,ARHGEF1
ARHGEF12,ARHGEF11
ARHGEF12,NET1
ARHGEF15,ARHGEF16
ARHGEF15,ARHGEF26
ARHGEF15,ARHGEF5
ARHGEF16,ARHGEF15
ARHGEF16,ARHGEF26
ARHGEF16,ARHGEF5
ARHGEF17,ARHGEF10
ARHGEF17,ARHGEF10L
ARHGEF18,AKAP13
ARHGEF18,ARHGEF2
ARHGEF18,ARHGEF28
ARHGEF2,AKAP13
ARHGEF2,ARHGEF18
ARHGEF2,ARHGEF28
ARHGEF26,ARHGEF15
ARHGEF26,ARHGEF16
ARHGEF26,ARHGEF5
ARHGEF28,AKAP13
ARHGEF28,ARHGEF18
ARHGEF28,ARHGEF2
ARHGEF3,NET1
ARHGEF38,DNMBP
ARHGEF4,ARHGEF9
ARHGEF4,PREX2
ARHGEF5,ARHGEF15
ARHGEF5,ARHGEF16
ARHGEF5,ARHGEF26
ARHGEF6,ARHGEF7
ARHGEF7,ARHGEF6
ARHGEF9,ARHGEF4
ARHGEF9,PLEKHG3
ARHGEF9,PREX2
ARID1A,ARID3A
ARID1A,ARID3B
ARID3A,ARID1A
ARID3A,ARID3B
ARID3B,ARID1A
ARID3B,ARID3A
ARID4A,ARID4B
ARID4B,ARID4A
ARID4B,ARID5A
ARID5A,ARID4B
ARID5A,ARID5B
ARID5B,ARID5A
ARIH1,ARIH2
ARIH2,ARIH1
ARL1,ARL5A
ARL14,ARL4A
ARL14,ARL4C
ARL14,ARL4D
ARL15,ARF1
ARL15,ARF3
ARL15,ARF4
ARL15,ARF5
ARL15,ARF6
ARL15,ARL2
ARL15,ARL3
ARL15,ARL8B
ARL15,TRIM23
ARL2,ARF1
ARL2,ARF3
ARL2,ARF4
ARL2,ARF5
ARL2,ARF6
ARL2,ARL15
ARL2,ARL3
ARL2,ARL8B
ARL2,TRIM23
ARL3,ARF1
ARL3,ARF3
ARL3,ARF4
ARL3,ARF5
ARL3,ARF6
ARL3,ARL15
ARL3,ARL2
ARL3,ARL8B
ARL3,TRIM23
ARL4A,ARL14
ARL4A,ARL4C
ARL4A,ARL4D
ARL4C,ARL14
ARL4C,ARL4A
ARL4C,ARL4D
ARL4D,ARL14
ARL4D,ARL4A
ARL4D,ARL4C
ARL5A,ARL1
ARL6IP5,PRAF2
ARL8B,ARF1
ARL8B,ARF3
ARL8B,ARF4
ARL8B,ARF5
ARL8B,ARF6
ARL8B,ARL15
ARL8B,ARL2
ARL8B,ARL3
ARL8B,TRIM23
ARMCX1,ARMCX2
ARMCX1,ARMCX3
ARMCX1,ARMCX4
ARMCX1,ARMCX5
ARMCX1,ARMCX6
ARMCX1,GPRASP1
ARMCX2,ARMCX1
ARMCX2,ARMCX3
ARMCX2,ARMCX4
ARMCX2,ARMCX6
ARMCX3,ARMCX1
ARMCX3,ARMCX2
ARMCX3,ARMCX4
ARMCX3,ARMCX5
ARMCX3,ARMCX6
ARMCX3,GPRASP1
ARMCX4,ARMCX1
ARMCX4,ARMCX2
ARMCX4,ARMCX3
ARMCX4,ARMCX5
ARMCX4,ARMCX6
ARMCX4,BHLHB9
ARMCX4,GPRASP1
ARMCX5,ARMCX1
ARMCX5,ARMCX3
ARMCX5,ARMCX4
ARMCX5,ARMCX6
ARMCX5,BHLHB9
ARMCX5,GPRASP1
ARMCX6,ARMCX1
ARMCX6,ARMCX2
ARMCX6,ARMCX3
ARMCX6,ARMCX4
ARMCX6,ARMCX5
ARMCX6,GPRASP1
ARNT,ARNT2
ARNT,ARNTL
ARNT,ARNTL2
ARNT2,ARNT
ARNT2,ARNTL
ARNT2,ARNTL2
ARNTL,ARNT
ARNTL,ARNT2
ARNTL,ARNTL2
ARNTL,CLOCK
ARNTL2,ARNT
ARNTL2,ARNT2
ARNTL2,ARNTL
ARPC1A,ARPC1B
ARPC1B,ARPC1A
ARPC5,ARPC5L
ARPC5L,ARPC5
ARPP19,ENSA
ARPP21,R3HDM1
ARPP21,R3HDM2
ARR3,ARRB1
ARR3,ARRB2
ARR3,SAG
ARRB1,ARR3
ARRB1,ARRB2
ARRB1,SAG
ARRB2,ARR3
ARRB2,ARRB1
ARRB2,SAG
ARSA,ARSB
ARSA,ARSD
ARSA,ARSF
ARSA,ARSJ
ARSA,ARSL
ARSA,GALNS
ARSA,STS
ARSB,ARSA
ARSB,ARSD
ARSB,ARSF
ARSB,ARSJ
ARSB,ARSL
ARSB,GALNS
ARSB,STS
ARSD,ARSA
ARSD,ARSB
ARSD,ARSF
ARSD,ARSJ
ARSD,ARSL
ARSD,GALNS
ARSD,STS
ARSF,ARSA
ARSF,ARSB
ARSF,ARSD
ARSF,ARSJ
ARSF,ARSL
ARSF,GALNS
ARSF,STS
ARSJ,ARSA
ARSJ,ARSB
ARSJ,ARSD
ARSJ,ARSF
ARSJ,ARSL
ARSJ,GALNS
ARSJ,STS
ARSL,ARSA
ARSL,ARSB
ARSL,ARSD
ARSL,ARSF
ARSL,ARSJ
ARSL,GALNS
ARSL,STS
ART1,ART3
ART1,ART4
ART3,ART1
ART3,ART4
ART4,ART1
ART4,ART3
ARTN,GDNF
ARTN,NRTN
ARTN,PSPN
ARVCF,CTNND1
ARVCF,CTNND2
ARVCF,PKP1
ARVCF,PKP2
ARVCF,PKP3
ARVCF,PKP4
ARX,ALX1
ARX,ALX3
ARX,ALX4
ARX,PHOX2A
ARX,PHOX2B
